Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196311","Water - Precipitation - unspecified (not reported)","1963-11-15","1963-11-01","1963-11-30","","","","","","695","","USGS Reston Stable Isotope Laboratory","143","7.9","8.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196312","Water - Precipitation - unspecified (not reported)","1963-12-15","1963-12-01","1963-12-31","","","","","","685","","USGS Reston Stable Isotope Laboratory","91","3.3","6.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196401","Water - Precipitation - unspecified (not reported)","1964-01-15","1964-01-01","1964-01-31","","","","","","485","","USGS Reston Stable Isotope Laboratory","242","5.1","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196402","Water - Precipitation - unspecified (not reported)","1964-02-15","1964-02-01","1964-02-29","","","","","","475","","USGS Reston Stable Isotope Laboratory","20","4.5","6.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196403","Water - Precipitation - unspecified (not reported)","1964-03-15","1964-03-01","1964-03-31","","","","","","950","","USGS Reston Stable Isotope Laboratory","58","6.6","7.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196404","Water - Precipitation - unspecified (not reported)","1964-04-15","1964-04-01","1964-04-30","","","","","","895","","USGS Reston Stable Isotope Laboratory","40","8.2","7.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196405","Water - Precipitation - unspecified (not reported)","1964-05-15","1964-05-01","1964-05-31","","","","","","1120","","USGS Reston Stable Isotope Laboratory","26","11.4","9.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196406","Water - Precipitation - unspecified (not reported)","1964-06-15","1964-06-01","1964-06-30","","","","","","1230","","USGS Reston Stable Isotope Laboratory","50","14.8","11.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196407","Water - Precipitation - unspecified (not reported)","1964-07-15","1964-07-01","1964-07-31","","","","","","1070","","USGS Reston Stable Isotope Laboratory","17","18.1","13.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196408","Water - Precipitation - unspecified (not reported)","1964-08-15","1964-08-01","1964-08-31","","","","","","720","","USGS Reston Stable Isotope Laboratory","23","17.6","13.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196409","Water - Precipitation - unspecified (not reported)","1964-09-15","1964-09-01","1964-09-30","","","","","","410","","USGS Reston Stable Isotope Laboratory","41","14.7","11.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196410","Water - Precipitation - unspecified (not reported)","1964-10-15","1964-10-01","1964-10-31","","","","","","255","","USGS Reston Stable Isotope Laboratory","21","11.8","10.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196411","Water - Precipitation - unspecified (not reported)","1964-11-15","1964-11-01","1964-11-30","","","","","","310","","USGS Reston Stable Isotope Laboratory","172","5","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196412","Water - Precipitation - unspecified (not reported)","1964-12-15","1964-12-01","1964-12-31","","","","","","210","","USGS Reston Stable Isotope Laboratory","252","2.8","6.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196501","Water - Precipitation - unspecified (not reported)","1965-01-15","1965-01-01","1965-01-31","","","","","","315","","USGS Reston Stable Isotope Laboratory","189","4.6",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196502","Water - Precipitation - unspecified (not reported)","1965-02-15","1965-02-01","1965-02-28","","","","","","390","","USGS Reston Stable Isotope Laboratory","56","6.3",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196503","Water - Precipitation - unspecified (not reported)","1965-03-15","1965-03-01","1965-03-31","","","","","","630","","USGS Reston Stable Isotope Laboratory","28","8.7",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196504","Water - Precipitation - unspecified (not reported)","1965-04-15","1965-04-01","1965-04-30","","","","","","640","","USGS Reston Stable Isotope Laboratory","56","11",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196505","Water - Precipitation - unspecified (not reported)","1965-05-15","1965-05-01","1965-05-31","","","","","","420","","USGS Reston Stable Isotope Laboratory","33","12.4",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196506","Water - Precipitation - unspecified (not reported)","1965-06-15","1965-06-01","1965-06-30","","","","","","725","","USGS Reston Stable Isotope Laboratory","21","16.6",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196507","Water - Precipitation - unspecified (not reported)","1965-07-15","1965-07-01","1965-07-31","","","","","","520","","USGS Reston Stable Isotope Laboratory","11","20.9",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196508","Water - Precipitation - unspecified (not reported)","1965-08-15","1965-08-01","1965-08-31","","","","","","510","","USGS Reston Stable Isotope Laboratory","19","20.3","15"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196509","Water - Precipitation - unspecified (not reported)","1965-09-15","1965-09-01","1965-09-30","","","","","","","","","","15.8","10.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196510","Water - Precipitation - unspecified (not reported)","1965-10-15","1965-10-01","1965-10-31","","","","","","125","","USGS Reston Stable Isotope Laboratory","52","14.2","12"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196511","Water - Precipitation - unspecified (not reported)","1965-11-15","1965-11-01","1965-11-30","","","","","","135","","USGS Reston Stable Isotope Laboratory","143","9.8","9.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196512","Water - Precipitation - unspecified (not reported)","1965-12-15","1965-12-01","1965-12-31","","","","","","130","","USGS Reston Stable Isotope Laboratory","186","4.2","7.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196601","Water - Precipitation - unspecified (not reported)","1966-01-15","1966-01-01","1966-01-31","","","","","","140","","USGS Reston Stable Isotope Laboratory","146","4.6","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196602","Water - Precipitation - unspecified (not reported)","1966-02-15","1966-02-01","1966-02-28","","","","","","165","","USGS Reston Stable Isotope Laboratory","43","6","7.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196603","Water - Precipitation - unspecified (not reported)","1966-03-15","1966-03-01","1966-03-31","","","","","","240","","USGS Reston Stable Isotope Laboratory","120","8.4","8.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196604","Water - Precipitation - unspecified (not reported)","1966-04-15","1966-04-01","1966-04-30","","","","","","315","","USGS Reston Stable Isotope Laboratory","22","10.3","9.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196605","Water - Precipitation - unspecified (not reported)","1966-05-15","1966-05-01","1966-05-31","","","","","","485","","USGS Reston Stable Isotope Laboratory","23","13.9","10"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196606","Water - Precipitation - unspecified (not reported)","1966-06-15","1966-06-01","1966-06-30","","","","","","445","","USGS Reston Stable Isotope Laboratory","26","16.9","11.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196607","Water - Precipitation - unspecified (not reported)","1966-07-15","1966-07-01","1966-07-31","","","","","","340","","USGS Reston Stable Isotope Laboratory","30","19.1","13.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196608","Water - Precipitation - unspecified (not reported)","1966-08-15","1966-08-01","1966-08-31","","","","","","160","","USGS Reston Stable Isotope Laboratory","15","19.7","13.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196609","Water - Precipitation - unspecified (not reported)","1966-09-15","1966-09-01","1966-09-30","","","","","","275","","USGS Reston Stable Isotope Laboratory","43","18","14.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196610","Water - Precipitation - unspecified (not reported)","1966-10-15","1966-10-01","1966-10-31","","","","","","160","","USGS Reston Stable Isotope Laboratory","78","12.1","11.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196611","Water - Precipitation - unspecified (not reported)","1966-11-15","1966-11-01","1966-11-30","","","","","","160","","USGS Reston Stable Isotope Laboratory","140","8.4","9.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196612","Water - Precipitation - unspecified (not reported)","1966-12-15","1966-12-01","1966-12-31","","","","","","160","","USGS Reston Stable Isotope Laboratory","175","6.8","9.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196701","Water - Precipitation - unspecified (not reported)","1967-01-15","1967-01-01","1967-01-31","","","","","","125","","USGS Reston Stable Isotope Laboratory","158","6.4","8.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196702","Water - Precipitation - unspecified (not reported)","1967-02-15","1967-02-01","1967-02-28","","","","","","160","","USGS Reston Stable Isotope Laboratory","51","6.5","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196703","Water - Precipitation - unspecified (not reported)","1967-03-15","1967-03-01","1967-03-31","","","","","","160","","USGS Reston Stable Isotope Laboratory","109","6.7","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196704","Water - Precipitation - unspecified (not reported)","1967-04-15","1967-04-01","1967-04-30","","","","","","240","","USGS Reston Stable Isotope Laboratory","55","8.3","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196705","Water - Precipitation - unspecified (not reported)","1967-05-15","1967-05-01","1967-05-31","","","","","","240","","USGS Reston Stable Isotope Laboratory","26","13.9",""
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196706","Water - Precipitation - unspecified (not reported)","1967-06-15","1967-06-01","1967-06-30","","","","","","240","","USGS Reston Stable Isotope Laboratory","26","18.8","13"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196707","Water - Precipitation - unspecified (not reported)","1967-07-15","1967-07-01","1967-07-31","","","","","","","","","","20.7","13.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196708","Water - Precipitation - unspecified (not reported)","1967-08-15","1967-08-01","1967-08-31","","","","","","","","","","22.7","13.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196709","Water - Precipitation - unspecified (not reported)","1967-09-15","1967-09-01","1967-09-30","","","","","","90","","USGS Reston Stable Isotope Laboratory","19","19.3","13"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196710","Water - Precipitation - unspecified (not reported)","1967-10-15","1967-10-01","1967-10-31","","","","","","60","","USGS Reston Stable Isotope Laboratory","120","12.7","11.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196711","Water - Precipitation - unspecified (not reported)","1967-11-15","1967-11-01","1967-11-30","","","","","","60","","USGS Reston Stable Isotope Laboratory","58","7.9","7.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196712","Water - Precipitation - unspecified (not reported)","1967-12-15","1967-12-01","1967-12-31","","","","","","60","","USGS Reston Stable Isotope Laboratory","121","4.7","7.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196801","Water - Precipitation - unspecified (not reported)","1968-01-15","1968-01-01","1968-01-31","","","","","","75","","USGS Reston Stable Isotope Laboratory","116","4","6.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196802","Water - Precipitation - unspecified (not reported)","1968-02-15","1968-02-01","1968-02-29","","","","","","75","","USGS Reston Stable Isotope Laboratory","169","9","7.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196803","Water - Precipitation - unspecified (not reported)","1968-03-15","1968-03-01","1968-03-31","","","","","","75","","USGS Reston Stable Isotope Laboratory","68","9","8.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196804","Water - Precipitation - unspecified (not reported)","1968-04-15","1968-04-01","1968-04-30","","","","","","130","","USGS Reston Stable Isotope Laboratory","48","9","8.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196805","Water - Precipitation - unspecified (not reported)","1968-05-15","1968-05-01","1968-05-31","","","","","","130","","USGS Reston Stable Isotope Laboratory","92","13.3","10.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196806","Water - Precipitation - unspecified (not reported)","1968-06-15","1968-06-01","1968-06-30","","","","","","130","","USGS Reston Stable Isotope Laboratory","56","16.8","10.7"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196807","Water - Precipitation - unspecified (not reported)","1968-07-15","1968-07-01","1968-07-31","","","","","","110","","USGS Reston Stable Isotope Laboratory","4","20.4","13.3"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196808","Water - Precipitation - unspecified (not reported)","1968-08-15","1968-08-01","1968-08-31","","","","","","110","","USGS Reston Stable Isotope Laboratory","115","18.8","13.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196809","Water - Precipitation - unspecified (not reported)","1968-09-15","1968-09-01","1968-09-30","","","","","","110","","USGS Reston Stable Isotope Laboratory","56","16.4","14.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196810","Water - Precipitation - unspecified (not reported)","1968-10-15","1968-10-01","1968-10-31","","","","","","65","","USGS Reston Stable Isotope Laboratory","128","11.8","10.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196811","Water - Precipitation - unspecified (not reported)","1968-11-15","1968-11-01","1968-11-30","","","","","","65","","USGS Reston Stable Isotope Laboratory","158","8.1","9.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196812","Water - Precipitation - unspecified (not reported)","1968-12-15","1968-12-01","1968-12-31","","","","","","65","","USGS Reston Stable Isotope Laboratory","282","2.9","6.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196901","Water - Precipitation - snow","1969-01-15","1969-01-01","1969-01-31","","","","","","127","7","USGS Reston Stable Isotope Laboratory","193","-0.1","5.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196902","Water - Precipitation - rain","1969-02-15","1969-02-01","1969-02-28","","","","","","127","7","USGS Reston Stable Isotope Laboratory","80","4.3","6.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196903","Water - Precipitation - rain","1969-03-15","1969-03-01","1969-03-31","","","","","","66.9","3.6","USGS Reston Stable Isotope Laboratory","29","8.1","6.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196904","Water - Precipitation - rain","1969-04-15","1969-04-01","1969-04-30","","","","","","134","6","USGS Reston Stable Isotope Laboratory","58","10.1","8.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196905","Water - Precipitation - rain","1969-05-15","1969-05-01","1969-05-31","","-7.52","University of Copenhagen","-53.6","University of Copenhagen","151","8","USGS Reston Stable Isotope Laboratory","41","15.3","10.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196906","Water - Precipitation - rain","1969-06-15","1969-06-01","1969-06-30","","","","","","151","8","USGS Reston Stable Isotope Laboratory","76","19.2","14.5"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196907","Water - Precipitation - rain","1969-07-15","1969-07-01","1969-07-31","","","","","","","","","6","19.2","13.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196908","Water - Precipitation - rain","1969-08-15","1969-08-01","1969-08-31","","","","","","","","","1","18.9","12.4"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196909","Water - Precipitation - rain","1969-09-15","1969-09-01","1969-09-30","","","","","","75.8","4.1","USGS Reston Stable Isotope Laboratory","98","17.4","13.1"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196910","Water - Precipitation - rain","1969-10-15","1969-10-01","1969-10-31","","","","","","58.7","7.7","USGS Reston Stable Isotope Laboratory","77","11.8","9.8"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196911","Water - Precipitation - rain","1969-11-15","1969-11-01","1969-11-30","","","","","","52.4","6.1","USGS Reston Stable Isotope Laboratory","81","8.4","9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","196912","Water - Precipitation - rain","1969-12-15","1969-12-01","1969-12-31","","","","","","55.3","6.4","USGS Reston Stable Isotope Laboratory","206","6.1","7.9"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197001","Water - Precipitation - unspecified (not reported)","1970-01-15","1970-01-01","1970-01-31","","","","","","43.4","3.9","USGS Reston Stable Isotope Laboratory","300","4.8","7.2"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197002","Water - Precipitation - unspecified (not reported)","1970-02-15","1970-02-01","1970-02-28","","","","","","59.2","4.9","USGS Reston Stable Isotope Laboratory","121","7.8","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197003","Water - Precipitation - unspecified (not reported)","1970-03-15","1970-03-01","1970-03-31","","","","","","64.4","3.7","USGS Reston Stable Isotope Laboratory","66","8.3","7.6"
"GNIP","GNIP/M/US/02","PORTLAND (OREGON)","US","7269800","45.6","-122.6","6","Precipitation collectors - unknown","[Partner: USGS Menlo Park]","197004","Water - Precipitation - unspecified (not reported)","1970-04-15","1970-04-01","1970-04-30","","","","","","87.3","4.7","USGS Reston Stable Isotope Laboratory","75","9.1","7.7"
