1995   6   268.347     1.887  636
1995   7   268.485     1.576  643
1995   8   268.472     1.928  633
1995   9   268.665     1.512  628
1995  10   268.514     1.388  558
1995  11   268.369     1.619  665
1995  12   268.247     1.522  647
1996   1   267.855     1.511  682
1996   2   267.749     1.611  595
1996   3   267.713     1.697  672
1996   4   267.153     1.358  693
1996   5   267.512     1.616  577
1996   6   267.337     1.801  615
1996   7   266.853     2.728  498
1996   8   267.080     1.656  711
1996   9   267.376     1.450  599
1996  10   267.201     2.009  548
1996  11   267.327     1.484  528
1996  12   267.585     1.622  111
1997   1   266.899     1.712  522
1997   2   266.928     1.585  556
1997   3   266.298     1.636  280
1997   4   265.523     1.066    3
1997   5   266.480     1.734  359
1997   6   266.178     2.494  651
1997   7   266.209     1.499  503
1997   8       nan       nan    0
1997   9   265.988     1.114  211
1997  10   266.270     1.624  339
1997  11       nan       nan    0
1997  12   266.151     2.161  360
1998   1   266.225     1.489  499
1998   2   265.919     1.772  639
1998   3   265.796     1.528  471
1998   4   265.132     1.336  465
1998   5   264.726     1.747  737
1998   6   264.644     1.762  658
1998   7   264.860     1.674  659
1998   8   264.528     2.181  514
1998   9   265.454     1.898  647
1998  10   265.105     1.569  728
1998  11   265.025     1.577  603
1998  12   264.807     1.482  730
1999   1   264.683     1.930  708
1999   2   264.326     1.607  658
1999   3   264.517     2.784  572
1999   4   264.136     1.536  582
1999   5   263.604     1.671  684
1999   6   262.659     2.207  714
1999   7   263.250     2.227  597
1999   8   262.723     2.036  695
1999   9   262.909     2.171  533
1999  10   263.010     1.465  660
1999  11   262.895     1.258  596
1999  12   262.799     1.644  402
2000   1   262.398     1.437  700
2000   2   262.130     1.525  682
2000   3   261.809     1.591  697
2000   4   261.956     1.623  536
2000   5   260.524     1.367   19
2000   6       nan       nan    0
2000   7       nan       nan    0
2000   8   262.469     1.755  326
2000   9   262.642     2.146  687
2000  10   262.924     1.910  687
2000  11   262.579     1.523  712
2000  12   262.043     1.405  700
2001   1   261.937     1.580  688
2001   2   261.741     1.408  596
2001   3   261.808     1.924  616
2001   4   261.092     2.195  579
2001   5   260.033     2.448   73
2001   6   260.263     1.009   47
2001   7   260.572     1.624  370
2001   8   260.467     1.587  155
