2012       9    524.08      0.83    690
2012      10    523.67      1.83    499
2012      11    523.52      2.48    494
2012      12    523.11      1.38    554
2013       1    523.94      0.86    653
2013       2    523.58      0.58    545
2013       3    522.60      2.79    514
2013       4    521.86      1.73    665
2013       5    521.78      0.81    421
2013       6    521.91      0.86    721
2013       7    521.80      0.96    613
2013       8    521.45      0.79    733
2013       9    521.17      3.54    593
2013      10    520.70      3.54    706
2013      11    520.55      1.95    671
2013      12    520.26      2.58    268
2014       1    519.59      2.68    339
2014       2    520.58      2.01    384
2014       3    520.61      1.88    330
2014       4    519.37      1.72    560
2014       5    519.03      1.59    742
2014       6    518.76      0.95    662
2014       7    518.64      0.89    729
2014       8    518.37      0.71    732
2014       9    518.27      0.82    361
2014      10    518.03      0.90    712
2014      11    517.75      1.12    659
2014      12    517.37      1.17    639
2015       1    516.91      0.89    663
2015       2    516.36      1.00    599
2015       3    516.41      1.06    715
2015       4    516.20      0.92    708
2015       5    516.04      0.78    521
2015       6    515.71      0.79    568
2015       7    515.38      1.58     29
2015       8    514.61      1.42    358
2015       9    515.00      1.49    652
2015      10    515.22      1.27    706
2015      11    515.25      1.43    397
2015      12     nan        nan       0
2016       1     nan        nan       0
2016       2     nan        nan       0
2016       3    512.65      1.74    600
2016       4    512.15      1.57    337
2016       5     nan        nan       0
2016       6    511.73      1.07    201
2016       7    511.09      5.28    222
2016       8    510.58      1.80    485
2016       9    510.63      1.92    635
2016      10    510.78      1.71    682
2016      11    510.00      2.13    589
2016      12    509.61      0.89    675
2017       1    508.90      0.95    633
2017       2    508.73      1.12    555
2017       3    508.10      1.32    518
2017       4    507.88      1.38    358
2017       5    507.87      1.51    363
2017       6    508.42      1.38    354
2017       7    506.77      1.11    138
2017       8     nan        nan       0
2017       9     nan        nan       0
2017      10    507.89      0.72    118
2017      11    507.75      0.77    682
2017      12    507.74      0.65    647
2018       1    507.63      0.66    699
2018       2    507.41      0.60    620
2018       3    507.08      0.79    690
2018       4    506.62      0.92    705
2018       5    506.19      1.07    739
2018       6    505.81      1.09    686
2018       7    505.32      1.35    352
2018       8    504.83      0.79    212
2018       9    504.28      1.43    528
2018      10    504.05      4.88    133
2018      11    504.51      4.20    241
2018      12    504.70      3.56    118
2019       1     nan        nan       0
2019       2     nan        nan       0
2019       3     nan        nan       0
2019       4     nan        nan       0
