2012       9     7.894     0.017    710
2012      10     7.919     0.022    675
2012      11     7.943     0.021    710
2012      12     7.985     0.025    715
2013       1     7.981     0.023    711
2013       2     8.044     0.025    616
2013       3     8.025     0.021    742
2013       4     8.083     0.019    710
2013       5     8.130     0.018    442
2013       6     8.145     0.019    717
2013       7     8.132     0.016    736
2013       8     8.137     0.018    741
2013       9     8.177     0.022    686
2013      10     8.244     0.026    730
2013      11     8.249     0.031    696
2013      12     8.281     0.040    720
2014       1     8.313     0.033    242
2014       2     8.321     0.027    409
2014       3     8.367     0.021    343
2014       4     8.405     0.025    544
2014       5     8.418     0.027    575
2014       6     8.464     0.018    676
2014       7     8.478     0.037    498
2014       8     8.506     0.023    509
2014       9     8.533     0.023    604
2014      10     8.566     0.030    730
2014      11     8.581     0.038    701
2014      12     8.611     0.042    718
2015       1     8.582     0.031    108
2015       2     8.688     0.028    191
2015       3     8.669     0.023    746
2015       4     8.708     0.023    701
2015       5     8.746     0.018    632
2015       6     nan        nan       0
2015       7     nan        nan       0
2015       8     8.833     0.017    498
2015       9     8.878     0.042    675
2015      10     8.903     0.045    692
2015      11     8.952     0.049    547
2015      12     8.960     0.050    703
2016       1     8.985     0.061    722
2016       2     9.000     0.058    607
2016       3     9.037     0.047    691
2016       4     9.081     0.050    682
2016       5     9.108     0.067    726
2016       6     9.123     0.037    704
2016       7     9.094     0.025    685
2016       8     9.150     0.026    643
2016       9     9.163     0.036    673
2016      10     9.186     0.046    738
2016      11     9.260     0.053    638
2016      12     9.276     0.022    685
2017       1     9.284     0.023    634
2017       2     9.280     0.047    532
2017       3     9.315     0.077    495
2017       4     9.410     0.063    355
2017       5     9.454     0.119    336
2017       6     9.438     0.048    334
2017       7     9.423     0.017    187
2017       8     9.463     0.039    282
2017       9     9.510     0.028    690
2017      10     9.521     0.059    732
2017      11     9.496     0.056    699
2017      12     9.535     0.045    662
2018       1     9.543     0.042    720
2018       2     9.577     0.029    631
2018       3     9.590     0.060    710
2018       4     9.644     0.072    697
2018       5     9.703     0.061    737
2018       6     9.683     0.020    647
2018       7     9.683     0.029    654
2018       8     9.692     0.020    725
2018       9     9.696     0.023    548
2018      10     9.751     0.070    166
2018      11     9.805     0.063    260
2018      12     9.807     0.079    131
2019       1     nan        nan       0
2019       2     nan        nan       0
2019       3     nan        nan       0
2019       4     nan        nan       0
